id,label,language,code_snippet,source_id,cwe,severity,description,fix_hint
SEC-0258,hardcoded_secret,php,"$db_password = ""root_pass_2023!"";",OWASP-BENCHMARK-092257,CWE-259,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0182,safe,java,"PreparedStatement ps = conn.prepareStatement(""SELECT * FROM u WHERE id=?""); ps.setInt(1,uid);",OWASP-BENCHMARK-214181,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SAFE-0146,safe,java,"SSLContext ctx = SSLContext.getInstance(""TLSv1.3""); ctx.init(...);",OWASP-BENCHMARK-234145,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0253,hardcoded_secret,javascript,"const API_KEY = ""sk-live-abcd1234efgh5678ijkl9012"";",NVD-CVE-2019-2252,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0262,hardcoded_secret,java,"private static final String DB_PASS = ""P@ssw0rd123"";",OWASP-BENCHMARK-062261,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0125,hardcoded_secret,yaml,"password: ""admin123""  # TODO: change before prod",NVD-CVE-2020-2124,CWE-259,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0114,safe,nodejs,const secret = process.env.JWT_SECRET;,NVD-SAFE-4113,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0026,hardcoded_secret,python,"STRIPE_SECRET = ""sk_live_51HqzGmKLN3yY6Xr2FAKEKEY9012""",OWASP-BENCHMARK-082025,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0024,safe,nodejs,const secret = process.env.JWT_SECRET;,NVD-SAFE-4023,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0017,hardcoded_secret,java,"String jwtSecret = ""my_ultra_secret_jwt_key_hardcoded"";",NVD-CVE-2021-2016,CWE-321,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0204,insecure_api,nodejs,app.use(cors({ origin: '*' }));,NVD-CVE-2020-3203,CWE-942,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0263,safe,python,password = os.environ['DB_PASSWORD'],NVD-SAFE-4262,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0229,hardcoded_secret,python,"GITHUB_TOKEN = ""ghp_FakeTokenABCDEFGHIJKLMNOPQRSTUV""",NVD-CVE-2022-2228,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0237,insecure_api,python,eval(request.args.get('expr')),OWASP-BENCHMARK-143236,CWE-95,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0115,insecure_api,python,pickle.loads(user_supplied_bytes),OWASP-BENCHMARK-133114,CWE-502,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0001,safe,python,"cursor.execute('SELECT * FROM users WHERE id = %s', (user_id,))",OWASP-BENCHMARK-204000,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SQL-0061,sql_injection,python,"query = ""SELECT * FROM users WHERE id = "" + user_input",OWASP-BENCHMARK-001060,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0123,insecure_api,python,"flask.run(debug=True, host='0.0.0.0')",OWASP-BENCHMARK-123122,CWE-94,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0093,sql_injection,php,"mysql_query(""SELECT * FROM products WHERE name='"" . $name . ""'"")",NVD-CVE-2019-1092,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0258,insecure_api,nodejs,"res.setHeader('Access-Control-Allow-Origin', req.headers.origin);",NVD-CVE-2022-3257,CWE-942,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0019,insecure_api,python,"subprocess.call(request.form['cmd'], shell=True)",OWASP-BENCHMARK-153018,CWE-78,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0052,hardcoded_secret,java,"private static final String DB_PASS = ""P@ssw0rd123"";",OWASP-BENCHMARK-062051,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0033,safe,python,password = os.environ['DB_PASSWORD'],NVD-SAFE-4032,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SQL-0281,sql_injection,python,"query = ""SELECT * FROM users WHERE id = "" + user_input",OWASP-BENCHMARK-001280,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SEC-0121,hardcoded_secret,python,"AWS_SECRET = ""wJalrXUtnFEMI/K7MDENG/bPxRfiCYEXAMPLEKEY""",NVD-CVE-2018-2120,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0215,safe,python,"requests.get(url, verify=True, cert=('/path/cert.pem','/path/key.pem'))",OWASP-BENCHMARK-224214,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0060,hardcoded_secret,nodejs,"process.env.JWT_SECRET = ""hardcoded_jwt_secret_value"";",OWASP-BENCHMARK-102059,CWE-321,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0123,hardcoded_secret,javascript,"const API_KEY = ""sk-live-abcd1234efgh5678ijkl9012"";",NVD-CVE-2019-2122,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0079,insecure_api,python,"subprocess.call(request.form['cmd'], shell=True)",OWASP-BENCHMARK-153078,CWE-78,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0227,hardcoded_secret,java,"String jwtSecret = ""my_ultra_secret_jwt_key_hardcoded"";",NVD-CVE-2021-2226,CWE-321,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0178,hardcoded_secret,php,"$db_password = ""root_pass_2023!"";",OWASP-BENCHMARK-092177,CWE-259,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0195,safe,python,"requests.get(url, verify=True, cert=('/path/cert.pem','/path/key.pem'))",OWASP-BENCHMARK-224194,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SQL-0183,sql_injection,php,"mysql_query(""SELECT * FROM products WHERE name='"" . $name . ""'"")",NVD-CVE-2019-1182,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0192,safe,java,"PreparedStatement ps = conn.prepareStatement(""SELECT * FROM u WHERE id=?""); ps.setInt(1,uid);",OWASP-BENCHMARK-214191,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0133,hardcoded_secret,javascript,"const API_KEY = ""sk-live-abcd1234efgh5678ijkl9012"";",NVD-CVE-2019-2132,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0111,sql_injection,python,"query = ""SELECT * FROM users WHERE id = "" + user_input",OWASP-BENCHMARK-001110,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SEC-0071,hardcoded_secret,python,"AWS_SECRET = ""wJalrXUtnFEMI/K7MDENG/bPxRfiCYEXAMPLEKEY""",NVD-CVE-2018-2070,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0240,sql_injection,java,"rs = stmt.executeQuery(""SELECT * FROM items WHERE category="" + cat)",OWASP-BENCHMARK-051239,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0109,insecure_api,python,"subprocess.call(request.form['cmd'], shell=True)",OWASP-BENCHMARK-153108,CWE-78,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0030,insecure_api,java,Runtime.getRuntime().exec(userInput);,NVD-CVE-2023-3029,CWE-78,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0294,hardcoded_secret,python,"SECRET_KEY = ""django-insecure-xyz987abc654def321""",OWASP-BENCHMARK-072293,CWE-321,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0186,hardcoded_secret,python,"STRIPE_SECRET = ""sk_live_51HqzGmKLN3yY6Xr2FAKEKEY9012""",OWASP-BENCHMARK-082185,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0101,insecure_api,python,"requests.get(url, verify=False)",OWASP-BENCHMARK-113100,CWE-295,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0262,sql_injection,java,"String sql = ""SELECT * FROM orders WHERE uid='"" + uid + ""'"";",OWASP-BENCHMARK-011261,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SEC-0180,hardcoded_secret,nodejs,"process.env.JWT_SECRET = ""hardcoded_jwt_secret_value"";",OWASP-BENCHMARK-102179,CWE-321,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0050,insecure_api,java,Runtime.getRuntime().exec(userInput);,NVD-CVE-2023-3049,CWE-78,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0040,hardcoded_secret,nodejs,"process.env.JWT_SECRET = ""hardcoded_jwt_secret_value"";",OWASP-BENCHMARK-102039,CWE-321,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0069,insecure_api,python,"subprocess.call(request.form['cmd'], shell=True)",OWASP-BENCHMARK-153068,CWE-78,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0252,hardcoded_secret,java,"private static final String DB_PASS = ""P@ssw0rd123"";",OWASP-BENCHMARK-062251,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0159,hardcoded_secret,python,"GITHUB_TOKEN = ""ghp_FakeTokenABCDEFGHIJKLMNOPQRSTUV""",NVD-CVE-2022-2158,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0184,sql_injection,python,"cursor.execute(""DELETE FROM logs WHERE id="" + str(log_id))",OWASP-BENCHMARK-021183,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SQL-0138,sql_injection,nodejs,db.query(`SELECT * FROM sessions WHERE token='${req.body.token}'`),OWASP-BENCHMARK-041137,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0261,safe,python,"cursor.execute('SELECT * FROM users WHERE id = %s', (user_id,))",OWASP-BENCHMARK-204260,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
API-0107,insecure_api,python,eval(request.args.get('expr')),OWASP-BENCHMARK-143106,CWE-95,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0282,hardcoded_secret,java,"private static final String DB_PASS = ""P@ssw0rd123"";",OWASP-BENCHMARK-062281,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0081,sql_injection,python,"query = ""SELECT * FROM users WHERE id = "" + user_input",OWASP-BENCHMARK-001080,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0169,insecure_api,python,"subprocess.call(request.form['cmd'], shell=True)",OWASP-BENCHMARK-153168,CWE-78,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0270,insecure_api,java,Runtime.getRuntime().exec(userInput);,NVD-CVE-2023-3269,CWE-78,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0162,insecure_api,java,"conn.setHostnameVerifier((h,s) -> true);",NVD-CVE-2019-3161,CWE-297,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0030,sql_injection,java,"rs = stmt.executeQuery(""SELECT * FROM items WHERE category="" + cat)",OWASP-BENCHMARK-051029,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SEC-0242,hardcoded_secret,java,"private static final String DB_PASS = ""P@ssw0rd123"";",OWASP-BENCHMARK-062241,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0166,sql_injection,python,"db.execute(f""INSERT INTO audit (msg) VALUES ('{msg}')"")",OWASP-BENCHMARK-031165,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SQL-0249,sql_injection,python,"cursor.execute(""SELECT role FROM staff WHERE username='"" + uname + ""'"")",NVD-CVE-2022-1248,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SEC-0008,hardcoded_secret,php,"$db_password = ""root_pass_2023!"";",OWASP-BENCHMARK-092007,CWE-259,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0148,hardcoded_secret,php,"$db_password = ""root_pass_2023!"";",OWASP-BENCHMARK-092147,CWE-259,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0047,hardcoded_secret,java,"String jwtSecret = ""my_ultra_secret_jwt_key_hardcoded"";",NVD-CVE-2021-2046,CWE-321,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0035,hardcoded_secret,yaml,"password: ""admin123""  # TODO: change before prod",NVD-CVE-2020-2034,CWE-259,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
